,route_prediction,perf_prediction,diff_altitude,geo_distance,userid,workoutid,heart_rate_avg,speed_avg,elapsed_time
7747,2,2,-0.115846037865,0.760066509247,2145516,608500168,185.000000000000000000,12.030916565300000000,12641
7748,2,1,0.394764840603,0.0768220126629,3575734,55314413,165.280000000000000000,10.507332614700000000,6059
7749,2,1,-0.180933788419,0.199278011918,1818822,192570052,155.000000000000000000,4.214150395500000000,21437
7750,2,1,0.069326095283,0.419965714216,751448,219463446,188.000000000000000000,10.649065371200000000,9904
7751,2,1,-0.180933788419,0.236630290747,4177391,283005559,144.000000000000000000,10.389531089400000000,7139
7752,2,2,-0.0522719584405,0.312295049429,1820027,321327483,157.000000000000000000,11.504680851100000000,8250
7753,2,2,-0.0588311888278,0.333891659975,4233611,322829690,145.805000000000000000,12.691354103300000000,5744
7754,2,2,0.0259342566133,0.194586753845,3701695,395054307,158.000000000000000000,11.795150690400000000,6892
7755,2,2,-0.0396580509841,0.20655541122,2748745,437649301,152.077000000000000000,12.607692482200000000,5506
7756,2,1,0.0405253432691,0.181033954024,8221442,440872491,147.972000000000000000,10.290400614300000000,5636
7757,2,0,-0.0386489406228,0.138554215431,8888545,460546547,0E-18,12.569293181900000000,5799
7758,2,2,-0.00534822884947,0.284304797649,3691161,464123174,156.000000000000000000,14.596444388500000000,6013
7759,2,1,0.153082430363,0.195034444332,1063624,467029917,122.898000000000000000,10.513756358200000000,7886
7760,2,1,0.0425846129656,0.227574169636,1655221,486554135,137.000000000000000000,9.351319856800000000,8161
7761,2,2,-0.0623630806804,0.203068360686,13859471,489747915,152.000000000000000000,11.574325997700000000,6674
7762,2,1,-0.180933788419,0.215183824301,368603,519048811,122.221000000000000000,8.535178289000000000,9419
7763,2,1,-0.0154393529519,0.239246591926,1417260,600800573,160.000000000000000000,9.972796174900000000,8145
7764,2,1,0.053684849292,0.297418922186,6873187,648557174,148.000000000000000000,11.086680783100000000,10394
7765,2,0,0.266513466835,0.130045264959,81753,18280106,19.091400000000000000,10.778808944000000000,6256
7766,2,2,-0.0961683467031,0.119188763201,3736342,58852542,149.000000000000000000,13.941883767500000000,3988
7767,2,2,-0.0669494941831,0.28182259202,5727574,91117391,151.000000000000000000,13.745575221200000000,5425
7768,2,1,-0.111305035651,0.414441257715,7516129,111231112,115.689000000000000000,11.155791384200000000,9092
7769,2,1,0.223215743899,0.148376390338,860533,115240074,143.151000000000000000,10.261184733600000000,8072
7770,2,2,-0.148642197251,0.237983450294,1520156,159364361,146.000000000000000000,11.556059018600000000,7169
7771,2,2,0.263075679541,0.0654063671827,4007546,194182937,156.454000000000000000,11.334169922400000000,4325
7772,2,0,-0.180933788419,0.164981558919,2336853,240295258,0E-18,13.463544897400000000,6029
7773,2,2,-0.0926364511251,0.170013636351,2076057,251843471,142.936000000000000000,11.515172602900000000,5943
7774,2,1,-0.0785088837147,0.200532019138,1682336,278519365,141.644000000000000000,9.465111493400000000,10602
7775,2,1,-0.0512628443539,0.647264838219,1481127,312064076,128.000000000000000000,11.024648986000000000,15407
7776,2,2,-0.081536218524,0.127443224192,2255761,328797717,156.000000000000000000,11.772164703300000000,5224
7777,2,1,0.314540416002,0.139672130346,3702346,350644690,156.830000000000000000,10.204344213900000000,6036
7778,2,2,-0.180933788419,0.154075220227,3736342,374590546,126.000000000000000000,13.275274543000000000,4344
7779,2,2,-0.146623969078,0.2048201859,2974312,412287386,164.000000000000000000,13.874865927800000000,5594
7780,2,1,-0.180933788419,0.386521160603,8107339,418593152,141.000000000000000000,10.625679860000000000,11145
7781,2,1,-0.180933788419,0.308283030987,751448,445630979,156.000000000000000000,10.147973851500000000,8552
7782,2,1,-0.180933788419,0.118736252189,5607830,447798540,147.000000000000000000,9.674386090900000000,7873
7783,2,2,-0.108782254159,0.165278673172,3021311,453812357,151.000000000000000000,11.409505175000000000,4765
7784,2,1,0.159137099981,0.727766931057,2915343,501812565,153.000000000000000000,10.463085545000000000,14693
7785,2,2,0.111708812416,0.074201695621,68009,504945633,131.000000000000000000,11.732470495700000000,4099
7786,2,1,-0.122909829021,0.113241933286,10917968,643184043,137.000000000000000000,10.906257713700000000,7044
7787,2,1,-0.0705872997642,0.117611207068,1682336,45777787,154.491000000000000000,9.424795478700000000,9290
7788,2,2,0.335632711649,0.114621266723,1670340,62443770,162.000000000000000000,12.370061360600000000,6173
7789,2,1,-0.0436944998801,0.133582577109,7197311,210024041,133.812000000000000000,8.704748763700000000,7641
7790,2,2,-0.0855726674199,0.2282204777,3060590,221026348,139.112000000000000000,11.553614128300000000,6649
7791,2,1,-0.0912017524242,0.207884132862,2181290,222774258,141.950000000000000000,10.922823294800000000,5856
7792,2,2,-0.0265395902097,0.109707355499,1481127,246516086,137.509000000000000000,12.536371781400000000,4691
7793,2,0,-0.180933788419,0.330014824867,4198916,248019169,0E-18,8.501558758900000000,12280
7794,2,2,-0.180933788419,0.216369152069,7038373,254566692,158.000000000000000000,12.801064822600000000,5881
7795,2,1,-0.156715124846,0.237677246332,6601602,289907171,159.499000000000000000,11.266452961800000000,9590
7796,2,1,0.123313605785,0.21553298831,3575734,318011381,145.000000000000000000,11.268334963800000000,7959
7797,2,1,-0.0785088837147,0.182044133544,6601602,373690925,124.675000000000000000,8.841119758200000000,8657
7798,2,1,0.259543776512,0.212415367365,12830822,407688951,131.575000000000000000,9.996109703000000000,6906
7799,2,2,0.122809052467,0.0786284729838,3472071,454356226,173.000000000000000000,13.127681510600000000,4087
7800,2,1,-0.028053259477,0.309579789639,751448,457538215,154.000000000000000000,10.520957645700000000,8365
7801,2,2,-0.126441717148,0.254447966814,2484395,490165076,162.000000000000000000,14.407531380800000000,5476
7802,2,1,-0.180933788419,0.248865664005,1682336,493468963,136.146000000000000000,9.322139338700000000,12156
7803,2,1,-0.180933788419,0.818256437778,368603,524462185,143.000000000000000000,10.428688237400000000,17122
7804,2,2,-0.067913196981,0.397373557091,993718,596000378,146.000000000000000000,13.355542367700000000,7487
7805,2,1,-0.180933788419,0.639394342899,2831390,627157728,145.000000000000000000,10.017757832900000000,12638
7806,2,0,-0.180933788419,0.153356850147,8875079,638355064,0E-18,11.072384207800000000,5879
7807,2,2,-0.180933788419,0.114351451397,860533,645761938,148.000000000000000000,11.829857219100000000,6334
7808,2,2,-0.052398853004,0.358931541443,2461936,60343387,138.000000000000000000,12.577164366400000000,7191
7809,2,2,-0.0330988205969,0.179853215814,2282039,65334689,160.000000000000000000,13.836279932400000000,5446
7810,2,1,-0.103736691177,0.521979808807,2653528,210249138,190.790000000000000000,9.410797293700000000,16620
7811,2,2,-0.0880954489112,0.45668515563,751448,239783196,194.000000000000000000,11.367424242400000000,9663
7812,2,1,-0.132496401668,0.632461190224,2145516,282507891,134.000000000000000000,11.784691205900000000,12985
7813,2,2,-0.180933788419,0.294766664505,80466,295055595,151.000000000000000000,12.801481149700000000,8554
7814,2,0,-0.180933788419,0.529511392117,7967148,296394190,0E-18,13.888262845400000000,8921
7815,2,1,0.0748762115836,0.121199548244,12830822,297156365,128.801000000000000000,9.692699015400000000,5217
7816,2,1,-0.0880954489112,0.109825350344,9508545,308196092,144.058000000000000000,9.631816498800000000,6799
7817,2,2,-0.0704359784722,0.220921546221,1616449,311134131,135.315000000000000000,13.982652977800000000,4938
7818,2,1,-0.180933788419,0.264283955097,2336853,341961984,145.000000000000000000,11.316559662200000000,9774
7819,2,1,-0.0199803598225,0.397821217775,68129,388715617,146.000000000000000000,11.097136440200000000,8904
7820,2,2,-0.0361261591315,0.56182461977,1853801,405132720,140.716000000000000000,12.437279147200000000,8401
7821,2,1,-0.180933788419,0.385717213154,8632256,429471205,152.000000000000000000,10.412862335100000000,11754
7822,2,1,-0.180933788419,2.40540862083,5032597,447277118,84.000000000000000000,0.941795982600000000,38590
7823,2,0,-0.112314149737,0.279803037643,2461936,515353793,0E-18,13.010080645200000000,6100
7824,2,2,-0.0558038502932,0.209190830588,1842744,604321951,145.000000000000000000,11.721702277300000000,6317
7825,2,2,0.127072557807,0.149817183614,2894897,32133666,155.000000000000000000,12.208165855700000000,4727
7826,2,2,-0.123414382339,0.410678386688,2484395,57094781,158.720000000000000000,13.567150368400000000,6795
7827,2,1,-0.063372194767,0.313977748156,751448,154643722,154.000000000000000000,10.590051458000000000,8224
7828,2,2,-0.0451227985322,0.15489974618,3691161,166160968,160.000000000000000000,14.240805604200000000,4921
7829,2,1,0.0430891700089,0.759542107582,4969375,203635717,129.565000000000000000,9.117775806600000000,18910
7830,2,2,-0.0981865748763,0.16125202179,2175400,229168343,171.630000000000000000,12.435760675300000000,6108
7831,2,1,-0.180933788419,0.835860967636,3021311,243124259,153.000000000000000000,10.214425197400000000,15019
7832,2,2,-0.0891045629978,0.10541497916,3432842,250052192,163.000000000000000000,11.056478405300000000,5417
7833,2,1,-0.180933788419,0.330643236637,7516129,280352890,121.000000000000000000,11.625217896600000000,6939
7834,2,0,-0.180933788419,0.149649202824,2336853,394536437,0E-18,12.426890035700000000,6410
7835,2,1,0.429579228163,0.0357003360987,3455568,405622156,139.000000000000000000,8.532287129000000000,3683
7836,2,1,-0.106511749327,0.122004665434,7470676,423415116,146.000000000000000000,10.049767754700000000,6691
7837,2,1,-0.180933788419,0.215968623757,7404960,443921971,147.000000000000000000,10.269936436700000000,7666
7838,2,2,-0.100204795599,0.163512125611,1601558,462309382,152.000000000000000000,11.676382160900000000,5701
7839,2,1,-0.180933788419,0.122645266354,860533,485761283,134.000000000000000000,10.051872286700000000,7515
7840,2,0,-0.0699314251542,0.10564968735,9889560,501719761,0E-18,12.205583756300000000,4909
7841,2,2,-0.150660425425,0.322364449501,4572860,519184783,175.589000000000000000,13.341042637300000000,4146
7842,2,2,0.0107975704595,0.118636198342,777141,557275196,135.000000000000000000,11.822597676900000000,5717
7843,2,2,-0.141578406096,0.430663436651,1520156,587999889,148.031000000000000000,11.638964494300000000,9280
7844,2,2,-0.0477309525013,0.202030360699,2587574,623257431,147.000000000000000000,12.512470190300000000,6161
7845,2,0,0.019375026226,0.474074989557,80466,638095198,0E-18,10.712329057700000000,14599
7846,2,2,0.211106389761,0.294443815947,1598505,105599097,145.000000000000000000,11.703307718000000000,8979
7847,2,1,-0.129883557558,0.179525092244,8632256,186661176,159.682000000000000000,8.787345685300000000,9139
7848,2,2,-0.0573175176978,0.365850180387,2535101,189875621,139.593000000000000000,11.714910702600000000,8612
7849,2,2,-0.0124120153487,0.366003453732,3060590,212337252,153.523000000000000000,12.309959215400000000,7759
7850,2,1,0.0145817417651,0.111653976142,11258520,303060302,142.000000000000000000,10.353471413400000000,4740
7851,2,2,0.02038413845,0.674946963787,7197311,322486361,148.000000000000000000,14.857215897600000000,8001
7852,2,1,-0.0699314251542,0.406045973301,8632256,325669133,146.971000000000000000,10.863103836700000000,11366
7853,2,2,-0.0497491769493,0.26464599371,13653,340640531,173.000000000000000000,11.699587849200000000,6550
7854,2,0,0.194456040859,0.142327085137,6000431,353373244,35.675300000000000000,12.965048502900000000,5029
7855,2,1,-0.180933788419,0.143237531185,971189,447165673,163.000000000000000000,10.011439171400000000,6690
7856,2,1,-0.180933788419,0.354683667421,7404960,447592345,146.000000000000000000,10.833916917200000000,8165
7857,2,0,-0.132496401668,0.179043248296,1708694,458352698,0E-18,10.261167112100000000,6317
7858,2,1,-0.108782254159,0.152671411633,80466,460441763,139.000000000000000000,10.670244068600000000,7187
7859,2,1,-0.161256104708,0.501145422459,478585,463752443,121.000000000000000000,11.345267315700000000,13502
7860,2,2,0.0355208255351,0.18255096674,68009,474039065,147.000000000000000000,12.652665016300000000,5367
7861,2,2,0.0385481640697,0.225003316998,5539676,489718396,139.554000000000000000,12.048090181700000000,6393
7862,2,2,0.00121100223623,0.247565895319,745030,505975477,170.000000000000000000,15.603944124900000000,4869
7863,2,2,-0.180933788419,0.120852425694,1693702,547495616,155.205000000000000000,14.208968675400000000,4105
7864,2,1,-0.100709356368,0.322020202875,10917968,582075956,142.141000000000000000,10.142191410600000000,11358
7865,2,1,-0.135019183159,0.170417711139,854368,612101420,156.000000000000000000,11.013960308900000000,6216
7866,2,2,-0.0921318978071,0.103783853352,3736342,616383190,127.000000000000000000,12.882591600300000000,4172
7867,2,1,0.0446028374135,0.127238094807,8484809,629050314,141.000000000000000000,9.152002320200000000,8330
7868,2,1,0.0118066826835,0.134160727262,171814,13237727,146.000000000000000000,11.064010173800000000,4776
7869,2,2,-0.141073852777,0.201515048742,1520156,79966346,160.000000000000000000,12.937691522000000000,5873
7870,2,1,-0.0699314251542,0.276665478945,7516129,111229822,109.799000000000000000,11.172498342100000000,6773
7871,2,1,-0.112447097898,0.303791254759,8221442,154089769,140.000000000000000000,10.746767081700000000,7756
7872,2,2,-0.107773140073,0.214742451906,2535101,172616636,149.957000000000000000,11.874301872500000000,6434
7873,2,2,0.184364914894,0.118302457035,3275003,254410671,164.589000000000000000,13.675102222000000000,4555
7874,2,2,0.0698306486011,0.18004488945,10647023,261826432,160.695000000000000000,13.709335469600000000,5806
7875,2,0,-0.180933788419,0.514998912811,13099479,300468338,0E-18,8.442209964000000000,18348
7876,2,2,-0.00888012256473,0.189211815596,9336459,342429278,156.973000000000000000,11.976990560500000000,6738
7877,2,1,-0.180933788419,0.160855054855,2636715,415439611,151.000000000000000000,10.421971261300000000,7721
7878,2,1,-0.0245087519288,0.108335480094,90592,435537994,143.207000000000000000,11.260364843500000000,4957
7879,2,1,-0.047226395458,0.146517440677,1486987,435680979,144.478000000000000000,8.720180206400000000,8910
7880,2,1,-0.168824449182,0.226803079247,4006330,472342858,154.000000000000000000,9.395303564900000000,8219
7881,2,1,-0.00874515343457,0.0995118692517,653747,472807260,149.735000000000000000,11.148093912700000000,5024
7882,2,1,-0.153251320124,0.11042752862,7654809,498416352,127.816000000000000000,9.801490356200000000,6332
7883,2,1,0.10464502871,1.239839077,5032597,507639247,85.000000000000000000,6.672349737200000000,27151
7884,2,1,-0.0850681141019,0.373991310596,3439813,609386041,171.892000000000000000,9.228535275900000000,11263
7885,2,2,-0.00635734107345,0.793549358845,3317373,611967781,168.000000000000000000,12.400747474700000000,12425
7886,2,2,0.112213373184,0.105416409671,2145516,613171162,183.000000000000000000,11.356206428400000000,4993
7887,2,1,-0.0891045629978,0.177702888846,3432842,163441409,162.817000000000000000,10.362624982600000000,6626
7888,2,1,0.0173568017781,0.225905716419,81753,185622146,161.042000000000000000,10.327531520900000000,8870
7889,2,2,0.345318347216,0.0446377508342,1063624,244415899,131.179000000000000000,11.531744557800000000,4820
7890,2,2,-0.125432610512,0.231012105942,3908642,246101217,144.643000000000000000,14.342004032900000000,5338
7891,2,1,-0.0315851531923,0.199262335896,4006330,263817422,156.000000000000000000,8.262853538000000000,9935
7892,2,2,0.295615792274,0.0770459249616,2699896,293397898,174.155000000000000000,12.635592542100000000,5136
7893,2,1,0.235325083137,0.121569029987,4007546,296960958,147.513000000000000000,11.120216445500000000,4942
7894,2,2,-0.047226395458,0.203222125769,7038373,322735189,146.119000000000000000,12.028807764700000000,6420
7895,2,0,-0.180933788419,0.291075050831,3736342,324714825,0E-18,13.720484777600000000,6097
7896,2,2,-0.112314149737,0.184938892722,2237368,330342296,163.006000000000000000,12.437334595000000000,5419
7897,2,1,-0.180933788419,0.864321708679,432096,347401143,160.000000000000000000,10.635893845000000000,14282
7898,2,1,-0.180933788419,0.241060107946,7822006,400298981,145.000000000000000000,9.680510872800000000,9452
7899,2,2,-0.0164484661072,0.289963901043,13389154,404515209,172.000000000000000000,16.883139662400000000,4562
7900,2,2,0.308485746384,0.0459816344082,358670,425096143,162.000000000000000000,11.066410909900000000,5490
7901,2,1,-0.180933788419,0.221998929977,5032597,435585931,90.000000000000000000,1.033606175800000000,31171
7902,2,0,0.00373378326185,0.455553859472,7967148,453413061,0E-18,13.147666714500000000,8773
7903,2,1,-0.0724542066455,0.188881218433,3439813,465499336,138.999000000000000000,10.272553056500000000,7036
7904,2,2,0.431597471237,0.0400907546282,1063624,503895150,139.527000000000000000,11.989466984800000000,4224
7905,2,1,-0.0593357458711,0.105074502528,8107339,515215619,142.000000000000000000,10.878580219600000000,6412
7906,2,0,-0.0926364511251,0.102775774896,8994885,630595301,0E-18,12.166146255700000000,5326
7907,2,2,0.0350162684917,0.270209610462,745030,639959582,140.801000000000000000,12.706575230300000000,7827
7908,2,0,-0.0204849150032,0.217261523008,6641862,649853736,0E-18,9.631514967500000000,7549
7909,2,2,0.117364890873,0.198311135173,1598505,34417802,151.000000000000000000,11.845579078500000000,7244
7910,2,1,-0.100204795599,0.666462779045,3808,161721565,142.000000000000000000,9.982259018300000000,15209
7911,2,1,-0.168824449182,0.275162279606,2692363,200482055,105.000000000000000000,10.127535463300000000,8161
7912,2,0,-0.180933788419,0.145121440291,7516129,261150852,0E-18,12.050632911400000000,4306
7913,2,0,-0.180933788419,0.153459370136,3268225,265267159,0E-18,12.445128208400000000,6489
7914,2,1,-0.180933788419,0.114159062505,8621055,268010113,142.000000000000000000,9.345147915600000000,6291
7915,2,1,0.118772603571,0.285205364227,3509206,285537806,146.179000000000000000,11.080926381300000000,7654
7916,2,2,-0.180933788419,0.134378656745,3691161,303663156,154.000000000000000000,14.326782765300000000,4534
7917,2,2,-0.0906182304025,0.147595450282,7178673,308368769,165.000000000000000000,12.548526863100000000,4616
7918,2,1,0.400314986706,0.0555688329041,903587,310286358,120.737000000000000000,9.183090880400000000,6199
7919,2,1,-0.180933788419,0.13403300941,1023513,321770270,166.000000000000000000,8.802610428700000000,8626
7920,2,1,-0.0825453326106,0.122457996011,12830822,341662090,142.906000000000000000,9.728349656200000000,5583
7921,2,0,0.00423833960667,0.266340643167,1295505,448807929,0E-18,12.213222102100000000,6032
7922,2,2,0.0531802922487,0.147585019469,8888545,469606051,153.000000000000000000,12.018651869700000000,6662
7923,2,2,-0.0961683467031,0.308880567551,34269,506266796,144.000000000000000000,12.382388100500000000,5517
7924,2,1,-0.0598402991891,0.138749837875,715469,523284315,153.909000000000000000,11.000147215000000000,7202
7925,2,0,0.00272467080504,0.158152967691,80118,558414659,0E-18,10.818266643200000000,6649
7926,2,2,-0.149651303887,0.325122624636,2358,592241400,135.000000000000000000,11.907680829700000000,8298
7927,2,1,-0.0648858621716,0.223750814795,2344086,622546470,170.000000000000000000,9.927392889000000000,8476
7928,2,2,-0.0536107979715,0.104167640209,1670340,40211228,155.000000000000000000,12.158157855600000000,4641
7929,2,2,-0.0532810427248,0.169274449348,2915343,46600422,152.731000000000000000,11.397670440100000000,6355
7930,2,1,-0.180933788419,0.279762715101,432096,91410816,142.000000000000000000,9.758777566900000000,7813
7931,2,1,0.0188704691827,0.14431117475,2461936,111451080,132.000000000000000000,10.856130404000000000,5644
7932,2,2,-0.0911376923323,0.18568469584,8221442,254422044,149.795000000000000000,11.446153647100000000,5007
7933,2,1,0.371981620789,0.188383832574,13165320,264933529,133.000000000000000000,8.438094446700000000,8862
7934,2,2,-0.0572488754988,0.184079393744,5929760,288242260,174.754000000000000000,12.059335926300000000,6358
7935,2,2,-0.0951592624187,0.119730301201,1842744,337726909,127.772000000000000000,12.290153741400000000,6057
7936,2,1,-0.158228769898,0.145514383912,5507899,377540167,152.000000000000000000,10.150375939800000000,6414
7937,2,1,-0.155705988407,0.1638918221,5507899,378176232,150.000000000000000000,9.961950882100000000,5782
7938,2,0,-0.180933788419,0.184963345528,3808,386157471,0E-18,10.884818134300000000,6171
7939,2,0,-0.180933788419,0.193958893418,331586,387055276,0E-18,11.407187614400000000,6270
7940,2,2,-0.153687804937,0.158830434084,2484395,402258556,156.725000000000000000,14.187862193000000000,4418
7941,2,1,-0.0694268718362,0.481887251139,681624,460488088,154.226000000000000000,7.403332602000000000,20968
7942,2,0,0.0713443160057,0.081662684679,13005985,493282175,0E-18,11.123353293400000000,5010
7943,2,2,0.178310230374,0.0748602598906,68009,494954703,134.000000000000000000,12.042391578900000000,4037
7944,2,2,-0.108277700841,0.154318705201,80466,528754106,150.000000000000000000,12.207669298400000000,6276
7945,2,1,-0.113323256373,0.11350864917,34269,570570444,139.000000000000000000,11.183346772000000000,3960
7946,2,0,0.109186030924,0.498286873102,7967148,584877665,0E-18,13.724105624600000000,8696
7947,2,1,0.021393250674,0.508931219578,368603,613139957,172.000000000000000000,8.623238631400000000,14420
7948,2,1,0.17678143084,0.064499348402,903587,32870538,135.000000000000000000,10.435877862600000000,5426
7949,2,1,0.196978822351,0.210389688611,171814,56530392,141.000000000000000000,9.313031795800000000,6699
7950,2,1,0.112717926502,0.600724458694,6422295,82074564,156.492000000000000000,9.507413476000000000,16018
7951,2,1,0.283257931471,0.112444005907,860533,101984288,155.344000000000000000,10.026767753600000000,7656
7952,2,1,0.32967710495,0.324184894562,1063624,156116460,144.117000000000000000,11.469545405200000000,9426
7953,2,1,-0.0840590000153,0.105211816728,126898,158671023,141.810000000000000000,8.139427003200000000,6154
7954,2,1,-0.0951592326164,0.228878095746,3060590,166286749,137.000000000000000000,11.281836393000000000,6809
7955,2,2,-0.0645245984197,0.105259150267,3691161,234619790,170.000000000000000000,16.278717201200000000,3474
7956,2,1,-0.0684177577496,0.635254442692,2175400,254576620,166.867000000000000000,8.930339917700000000,19217
7957,2,1,-0.0901136770844,0.298007726669,2076057,260411014,149.394000000000000000,10.956034909500000000,6965
7958,2,1,0.116754375398,0.176216006279,1675394,277329871,150.646000000000000000,10.660183766700000000,7900
7959,2,2,-0.180933788419,0.169959157705,3691161,283387564,146.000000000000000000,13.934458175100000000,5299
7960,2,2,-0.180933788419,0.212936446071,2898275,290517994,141.000000000000000000,12.011173184400000000,6443
7961,2,0,0.38416916132,0.0653402656317,4059417,322413354,0E-18,8.165249384800000000,6510
7962,2,1,-0.0245213657618,0.184251442552,659522,325524946,134.082000000000000000,9.180357148200000000,6876
7963,2,2,-0.0936455652118,0.164083391428,13389154,371776073,145.000000000000000000,13.637342908400000000,5986
7964,2,1,-0.180933788419,0.116816431284,875281,383449896,146.000000000000000000,9.643092964900000000,8744
7965,2,2,0.0188704691827,0.162116572261,8276277,407847062,160.017000000000000000,11.733331947100000000,4605
7966,2,2,-0.0124120153487,0.214918971062,7313790,414716523,155.000000000000000000,11.441898978700000000,7245
7967,2,1,-0.0739678740501,0.136480107903,2076057,606327510,145.000000000000000000,9.679332029300000000,6407
7968,2,2,0.28023058176,0.161665022373,11314348,620549070,166.000000000000000000,11.906344477900000000,6186
7969,2,1,-0.0976820141077,0.169393286109,8632256,629765890,164.000000000000000000,10.520194485800000000,7240
7970,2,2,0.245899572968,0.0982359275222,1732973,90096937,169.000000000000000000,11.385168539300000000,6676
7971,2,1,-0.0926364511251,0.683399140835,4969375,111108255,130.552000000000000000,11.888526046800000000,13404
7972,2,2,-0.121900714934,0.148785114288,7516129,111230706,127.196000000000000000,11.751894048600000000,4647
7973,2,1,-0.013421128504,0.238057047129,4615477,185243605,161.790000000000000000,10.782614088400000000,7116
7974,2,1,-0.00181633513421,0.176253855228,12175120,236045095,167.320000000000000000,9.909974803400000000,7929
7975,2,0,-0.180933788419,0.163247033954,8994885,290958141,0E-18,9.813494062700000000,7439
7976,2,1,-0.0951592326164,0.249488085508,9232852,302969623,141.000000000000000000,10.453077699300000000,9912
7977,2,2,-0.180933788419,0.151118546724,6946869,319211662,172.000000000000000000,15.093312147000000000,5057
7978,2,2,-0.180933788419,0.233274951577,11258873,320673571,153.000000000000000000,12.038152486600000000,6722
7979,2,2,-0.0931410118937,0.506476759911,4124709,322921772,144.039000000000000000,12.018174968800000000,9750
7980,2,2,-0.0416762754321,0.237401649356,5946470,341925599,152.798000000000000000,11.767127047100000000,5511
7981,2,1,-0.130478173494,0.379328876734,7516129,343797747,115.000000000000000000,11.323076923100000000,7072
7982,2,2,-0.0265395902097,0.180107519031,5979382,352182449,145.689000000000000000,13.475775274700000000,5491
7983,2,1,-0.122152991593,0.117660567164,11493412,353674023,167.000000000000000000,10.365373136200000000,6163
7984,2,1,-0.0320897065103,0.26580542326,3469220,372145743,157.644000000000000000,10.892098580500000000,8025
7985,2,2,0.208309590816,0.286062240601,866771,395077684,114.571000000000000000,20.581548232800000000,8390
7986,2,2,-0.0522719584405,0.11228903383,68129,395561038,143.000000000000000000,11.903225806500000000,4735
7987,2,2,-0.0941501259804,0.122758127749,80101,451601538,152.000000000000000000,11.943445257600000000,4864
7988,2,1,-0.110800474882,0.885215878487,212295,459971271,117.773000000000000000,9.655982628500000000,21077
7989,2,0,0.177805677056,0.154587268829,2171721,493164889,0E-18,10.186554892800000000,9035
7990,2,2,-0.0245213657618,0.401103943586,1063624,518059966,136.000000000000000000,12.363625175400000000,11018
7991,2,0,0.291835397482,0.256027430296,2795796,532945247,0E-18,12.391569286800000000,7273
7992,2,2,-0.109390243888,0.119570285082,212295,6658288,149.086000000000000000,11.683783313600000000,5243
7993,2,2,-0.123414382339,0.224147230387,56291,174094142,152.808000000000000000,11.826704095100000000,6434
7994,2,1,0.0446078814566,0.251014083624,7737399,182563386,142.000000000000000000,8.807500732500000000,10710
7995,2,1,-0.180933788419,0.591921389103,4330976,213489409,126.004000000000000000,5.997838470100000000,21799
7996,2,1,-0.0573175176978,0.552328288555,4969375,239248361,133.105000000000000000,10.932286780000000000,12784
7997,2,2,0.107167810202,0.0724399909377,3324472,249207449,158.333000000000000000,15.715078935900000000,3736
7998,2,0,-0.180933788419,0.357821583748,2336853,308269203,0E-18,12.296197566900000000,9905
7999,2,2,-0.180933788419,0.220361500978,1034368,312748907,164.000000000000000000,13.022123723500000000,5841
8000,2,1,-0.180933788419,0.338131278753,2692363,403567787,152.000000000000000000,9.069959802500000000,10305
8001,2,2,-0.0148071441799,0.165150046349,1009668,454472615,139.733000000000000000,11.884906744300000000,6675
8002,2,0,-0.123918943107,0.155373841524,2844791,472206178,0E-18,12.389448728900000000,6382
8003,2,1,-0.0658949762583,0.331761032343,9655659,496709913,159.000000000000000000,10.643829137300000000,10284
8004,2,0,-0.0376398265362,0.230213090777,1486987,587732263,0E-18,9.242502713600000000,9839
8005,2,2,0.102813489735,0.140186473727,3085942,41219221,141.000000000000000000,12.058281694900000000,6046
8006,2,2,-0.0598402991891,0.264612615108,791908,50133056,166.000000000000000000,12.275098814200000000,7590
8007,2,2,-0.0338556542993,0.509105205536,3272464,76032091,138.000000000000000000,12.365361336000000000,8735
8008,2,1,0.27985444665,1.07996785641,368603,90442163,129.769000000000000000,7.581943388700000000,29975
8009,2,2,-0.180933788419,0.174705505371,1035156,106078275,157.000000000000000000,11.408793141400000000,5583
8010,2,1,0.392746627331,0.097403973341,6601602,193252138,144.311000000000000000,8.085981738400000000,9287
8011,2,2,-0.100902348757,0.126767665148,1670340,238970593,154.000000000000000000,12.331668505400000000,4951
8012,2,2,-0.180933788419,0.221268072724,2076057,248985237,155.000000000000000000,12.032857097900000000,6361
8013,2,1,-0.0921318978071,0.171626403928,6601602,281601837,147.058000000000000000,10.259535007700000000,8902
8014,2,1,0.0390527173877,0.187336221337,10183747,306687789,135.863000000000000000,11.227754449500000000,7466
8015,2,2,0.022402362898,0.098817743361,3317373,335569105,174.155000000000000000,12.103453499700000000,5947
8016,2,1,-0.081031665206,0.100796483457,11258520,376714307,139.000000000000000000,10.562179119700000000,5069
8017,2,1,0.103635914624,0.371612548828,1675394,401208289,144.598000000000000000,10.524257548700000000,11144
8018,2,0,-0.180933788419,0.162016242743,2175400,408593795,0E-18,10.167037416000000000,8214
8019,2,2,-0.180933788419,0.210590168834,1063624,486715413,175.914000000000000000,16.709116853200000000,4572
8020,2,1,-0.0164484661072,0.121034830809,7017288,490458647,147.000000000000000000,11.285794497500000000,6064
8021,2,2,-0.00484367227182,0.708900690079,9959962,506194125,158.000000000000000000,12.662150999500000000,12110
8022,2,1,0.108681477606,0.256172657013,1034368,563933222,152.000000000000000000,10.645352323100000000,6830
